,id,Num_Passengers
13947,2369,4
13948,2371,4
13949,7159,4
13950,2368,4
13951,2369,4
13952,2371,4
13953,7159,4
13954,2368,2
13955,2369,2
13956,2371,2
13957,7159,2
13958,2368,23
13959,2369,23
13960,2371,23
13961,7159,23
13962,2368,10
13963,2369,10
13964,2371,10
13965,7159,10
13966,2368,25
13967,2369,25
13968,2371,25
13969,7159,25
13970,2368,26
13971,2369,26
13972,2371,26
13973,7159,26
13974,2368,20
13975,2369,20
13976,2371,20
13977,7159,20
13978,2368,22
13979,2369,22
13980,2371,22
13981,7159,22
13982,2368,19
13983,2369,19
13984,2371,19
13985,7159,19
13986,2368,7
13987,2369,7
13988,2371,7
13989,7159,7
13990,2368,15
13991,2369,15
13992,2371,15
13993,7159,15
13994,2368,2
13995,2369,2
13996,2371,2
13997,7159,2
13998,2368,4
13999,2369,4
14000,2371,4
14001,7159,4
14002,2368,31
14003,2369,31
14004,2371,31
14005,7159,31
14006,2368,9
14007,2369,9
14008,2371,9
14009,7159,9
14010,2368,31
14011,2369,31
14012,2371,31
14013,7159,31
14014,2368,5
14015,2369,5
14016,2371,5
14017,7159,5
14018,2368,9
14019,2369,9
14020,2371,9
14021,7159,9
14022,2368,21
14023,2369,21
14024,2371,21
14025,7159,21
14026,2368,9
14027,2369,9
14028,2371,9
14029,7159,9
14030,2368,17
14031,2369,17
14032,2371,17
14033,7159,17
14034,2368,3
14035,2369,3
14036,2371,3
14037,7159,3
14038,2368,1
14039,2369,1
14040,2371,1
14041,7159,1
14042,2368,19
14043,2369,19
14044,2371,19
14045,7159,19
14046,2368,4
14047,2369,4
14048,2371,4
14049,7159,4
14050,2368,12
14051,2369,12
14052,2371,12
14053,7159,12
14054,2368,21
14055,2369,21
14056,2371,21
14057,7159,21
14058,2368,5
14059,2369,5
14060,2371,5
14061,7159,5
14062,2368,14
14063,2369,14
14064,2371,14
14065,7159,14
14066,2368,18
14067,2369,18
14068,2371,18
14069,7159,18
14070,2368,9
14071,2369,9
14072,2371,9
14073,7159,9
14074,2368,5
14075,2369,5
14076,2371,5
14077,7159,5
14078,2368,11
14079,2369,11
14080,2371,11
14081,7159,11
14082,2368,8
14083,2369,8
14084,2371,8
14085,7159,8
14086,2368,1
14087,2369,1
14088,2371,1
14089,7159,1
14090,2368,14
14091,2369,14
14092,2371,14
14093,7159,14
14094,2368,2
14095,2369,2
14096,2371,2
14097,7159,2
14098,2368,16
14099,2369,16
14100,2371,16
14101,7159,16
14102,2368,13
14103,2369,13
14104,2371,13
14105,7159,13
14106,2368,7
14107,2369,7
14108,2371,7
14109,7159,7
14110,2368,29
14111,2369,29
14112,2371,29
14113,7159,29
14114,2368,21
14115,2369,21
14116,2371,21
14117,7159,21
14118,2368,4
14119,2369,4
14120,2371,4
14121,7159,4
14122,2368,4
14123,2369,4
14124,2371,4
14125,7159,4
14126,2368,3
14127,2369,3
14128,2371,3
14129,7159,3
14130,2368,8
14131,2369,8
14132,2371,8
14133,7159,8
14134,2368,4
14135,2369,4
14136,2371,4
14137,7159,4
14138,2368,10
14139,2369,10
14140,2371,10
14141,7159,10
14142,2368,18
14143,2369,18
14144,2371,18
14145,7159,18
14146,2368,13
14147,2369,13
14148,2371,13
14149,7159,13
14150,2368,2
14151,2369,2
14152,2371,2
14153,7159,2
14154,2368,34
14155,2369,34
14156,2371,34
14157,7159,34
14158,2368,4
14159,2369,4
14160,2371,4
14161,7159,4
14162,2368,14
14163,2369,14
14164,2371,14
14165,7159,14
14166,2368,14
14167,2369,14
14168,2371,14
14169,7159,14
14170,2368,14
14171,2369,14
14172,2371,14
14173,7159,14
14174,2368,24
14175,2369,24
14176,2371,24
14177,7159,24
14178,2368,11
14179,2369,11
14180,2371,11
14181,7159,11
14182,2368,20
14183,2369,20
14184,2371,20
14185,7159,20
14186,2368,9
14187,2369,9
14188,2371,9
14189,7159,9
14190,2368,27
14191,2369,27
14192,2371,27
14193,7159,27
14194,2368,2
14195,2369,2
14196,2371,2
14197,7159,2
14198,2368,16
14199,2369,16
14200,2371,16
14201,7159,16
14202,2368,3
14203,2369,3
14204,2371,3
14205,7159,3
14206,2368,14
14207,2369,14
14208,2371,14
14209,7159,14
14210,2368,11
14211,2369,11
14212,2371,11
14213,7159,11
14214,2368,4
14215,2369,4
14216,2371,4
14217,7159,4
14218,2368,6
14219,2369,6
14220,2371,6
14221,7159,6
14222,2368,23
14223,2369,23
14224,2371,23
14225,7159,23
14226,2368,14
14227,2369,14
14228,2371,14
14229,7159,14
14230,2368,5
14231,2369,5
14232,2371,5
14233,7159,5
14234,2368,20
14235,2369,20
14236,2371,20
14237,7159,20
14238,2368,15
14239,2369,15
14240,2371,15
14241,7159,15
14242,2368,1
14243,2369,1
14244,2371,1
14245,7159,1
14246,2368,1
14247,2369,1
14248,2371,1
14249,7159,1
14250,2368,20
14251,2369,20
14252,2371,20
14253,7159,20
14254,2368,19
14255,2369,19
14256,2371,19
14257,7159,19
14258,2368,4
14259,2369,4
14260,2371,4
14261,7159,4
14262,2368,35
14263,2369,35
14264,2371,35
14265,7159,35
14266,2368,13
14267,2369,13
14268,2371,13
14269,7159,13
14270,2368,11
14271,2369,11
14272,2371,11
14273,7159,11
14274,2368,17
14275,2369,17
14276,2371,17
14277,7159,17
14278,2368,2
14279,2369,2
14280,2371,2
14281,7159,2
14282,2368,13
14283,2369,13
14284,2371,13
14285,7159,13
14286,2368,9
14287,2369,9
14288,2371,9
14289,7159,9
14290,2368,11
14291,2369,11
14292,2371,11
14293,7159,11
14294,2368,12
14295,2369,12
14296,2371,12
14297,7159,12
14298,2368,8
14299,2369,8
14300,2371,8
14301,7159,8
14302,2368,8
14303,2369,8
14304,2371,8
14305,7159,8
14306,2368,24
14307,2369,24
14308,2371,24
14309,7159,24
14310,2368,10
14311,2369,10
14312,2371,10
14313,7159,10
14314,2368,10
14315,2369,10
14316,2371,10
14317,7159,10
14318,2368,8
14319,2369,8
14320,2371,8
14321,7159,8
14322,2368,32
14323,2369,32
14324,2371,32
14325,7159,32
14326,2368,15
14327,2369,15
14328,2371,15
14329,7159,15
14330,2368,6
14331,2369,6
14332,2371,6
14333,7159,6
14334,2368,14
14335,2369,14
14336,2371,14
14337,7159,14
14338,2368,16
14339,2369,16
14340,2371,16
14341,7159,16
14342,2368,11
14343,2369,11
14344,2371,11
14345,7159,11
14346,2368,9
14347,2369,9
14348,2371,9
14349,7159,9
14350,2368,2
14351,2369,2
14352,2371,2
14353,7159,2
14354,2368,7
14355,2369,7
14356,2371,7
14357,7159,7
14358,2368,9
14359,2369,9
14360,2371,9
14361,7159,9
14362,2368,15
14363,2369,15
14364,2371,15
14365,7159,15
14366,2368,9
14367,2369,9
14368,2371,9
14369,7159,9
14370,2368,6
14371,2369,6
14372,2371,6
14373,7159,6
14374,2368,1
14375,2369,1
14376,2371,1
14377,7159,1
14378,2368,4
14379,2369,4
14380,2371,4
14381,7159,4
14382,2368,22
14383,2369,22
14384,2371,22
14385,7159,22
14386,2368,8
14387,2369,8
14388,2371,8
14389,7159,8
14390,2368,20
14391,2369,20
14392,2371,20
14393,7159,20
14394,2368,15
14395,2369,15
14396,2371,15
14397,7159,15
14398,2368,24
14399,2369,24
14400,2371,24
14401,7159,24
14402,2368,19
14403,2369,19
14404,2371,19
14405,7159,19
14406,2368,16
14407,2369,16
14408,2371,16
14409,7159,16
14410,2368,1
14411,2369,1
14412,2371,1
14413,7159,1
14414,2368,32
14415,2369,32
14416,2371,32
14417,7159,32
14418,2368,66
14419,2369,66
14420,2371,66
14421,7159,66
14422,2368,62
14423,2369,62
14424,2371,62
14425,7159,62
14426,2368,55
14427,2369,55
14428,2371,55
14429,7159,55
14430,2368,54
14431,2369,54
14432,2371,54
14433,7159,54
14434,2368,66
14435,2369,66
14436,2371,66
14437,7159,66
14438,2368,50
14439,2369,50
14440,2371,50
14441,7159,50
14442,2368,50
14443,2369,50
14444,2371,50
14445,7159,50
14446,2368,54
14447,2369,54
14448,2371,54
14449,7159,54
14450,2368,43
14451,2369,43
14452,2371,43
14453,7159,43
14454,2368,76
14455,2369,76
14456,2371,76
14457,7159,76
14458,2368,60
14459,2369,60
14460,2371,60
14461,7159,60
14462,2368,55
14463,2369,55
14464,2371,55
14465,7159,55
14466,2368,50
14467,2369,50
14468,2371,50
14469,7159,50
14470,2368,52
14471,2369,52
14472,2371,52
14473,7159,52
14474,2368,70
14475,2369,70
14476,2371,70
14477,7159,70
14478,2368,63
14479,2369,63
14480,2371,63
14481,7159,63
14482,2368,66
14483,2369,66
14484,2371,66
14485,7159,66
14486,2368,73
14487,2369,73
14488,2371,73
14489,7159,73
14490,2368,49
14491,2369,49
14492,2371,49
14493,7159,49
14494,2368,50
14495,2369,50
14496,2371,50
14497,7159,50
14498,2368,66
14499,2369,66
14500,2371,66
14501,7159,66
14502,2368,56
14503,2369,56
14504,2371,56
14505,7159,56
14506,2368,65
14507,2369,65
14508,2371,65
14509,7159,65
14510,2368,45
14511,2369,45
14512,2371,45
14513,7159,45
14514,2368,45
14515,2369,45
14516,2371,45
14517,7159,45
14518,2368,50
14519,2369,50
14520,2371,50
14521,7159,50
14522,2368,66
14523,2369,66
14524,2371,66
14525,7159,66
14526,2368,60
14527,2369,60
14528,2371,60
14529,7159,60
14530,2368,50
14531,2369,50
14532,2371,50
14533,7159,50
14534,2368,67
14535,2369,67
14536,2371,67
14537,7159,67
14538,2368,52
14539,2369,52
14540,2371,52
14541,7159,52
14542,2368,52
14543,2369,52
14544,2371,52
14545,7159,52
14546,2368,65
14547,2369,65
14548,2371,65
14549,7159,65
14550,2368,68
14551,2369,68
14552,2371,68
14553,7159,68
14554,2368,49
14555,2369,49
14556,2371,49
14557,7159,49
14558,2368,45
14559,2369,45
14560,2371,45
14561,7159,45
14562,2368,66
14563,2369,66
14564,2371,66
14565,7159,66
14566,2368,46
14567,2369,46
14568,2371,46
14569,7159,46
14570,2368,41
14571,2369,41
14572,2371,41
14573,7159,41
14574,2368,68
14575,2369,68
14576,2371,68
14577,7159,68
14578,2368,54
14579,2369,54
14580,2371,54
14581,7159,54
14582,2368,50
14583,2369,50
14584,2371,50
14585,7159,50
14586,2368,62
14587,2369,62
14588,2371,62
14589,7159,62
14590,2368,59
14591,2369,59
14592,2371,59
14593,7159,59
14594,2368,78
14595,2369,78
14596,2371,78
14597,7159,78
14598,2368,48
14599,2369,48
14600,2371,48
14601,7159,48
14602,2368,42
14603,2369,42
14604,2371,42
14605,7159,42
14606,2368,60
14607,2369,60
14608,2371,60
14609,7159,60
14610,2368,77
14611,2369,77
14612,2371,77
14613,7159,77
14614,2368,80
14615,2369,80
14616,2371,80
14617,7159,80
14618,2368,59
14619,2369,59
14620,2371,59
14621,7159,59
14622,2368,56
14623,2369,56
14624,2371,56
14625,7159,56
14626,2368,51
14627,2369,51
14628,2371,51
14629,7159,51
14630,2368,61
14631,2369,61
14632,2371,61
14633,7159,61
14634,2368,56
14635,2369,56
14636,2371,56
14637,7159,56
14638,2368,53
14639,2369,53
14640,2371,53
14641,7159,53
14642,2368,60
14643,2369,60
14644,2371,60
14645,7159,60
14646,2368,58
14647,2369,58
14648,2371,58
14649,7159,58
14650,2368,59
14651,2369,59
14652,2371,59
14653,7159,59
14654,2368,73
14655,2369,73
14656,2371,73
14657,7159,73
14658,2368,48
14659,2369,48
14660,2371,48
14661,7159,48
14662,2368,60
14663,2369,60
14664,2371,60
14665,7159,60
14666,2368,57
14667,2369,57
14668,2371,57
14669,7159,57
14670,2368,56
14671,2369,56
14672,2371,56
14673,7159,56
14674,2368,59
14675,2369,59
14676,2371,59
14677,7159,59
14678,2368,57
14679,2369,57
14680,2371,57
14681,7159,57
14682,2368,52
14683,2369,52
14684,2371,52
14685,7159,52
14686,2368,62
14687,2369,62
14688,2371,62
14689,7159,62
14690,2368,55
14691,2369,55
14692,2371,55
14693,7159,55
14694,2368,62
14695,2369,62
14696,2371,62
14697,7159,62
14698,2368,53
14699,2369,53
14700,2371,53
14701,7159,53
14702,2368,47
14703,2369,47
14704,2371,47
14705,7159,47
14706,2368,61
14707,2369,61
14708,2371,61
14709,7159,61
14710,2368,73
14711,2369,73
14712,2371,73
14713,7159,73
14714,2368,55
14715,2369,55
14716,2371,55
14717,7159,55
14718,2368,70
14719,2369,70
14720,2371,70
14721,7159,70
14722,2368,45
14723,2369,45
14724,2371,45
14725,7159,45
14726,2368,53
14727,2369,53
14728,2371,53
14729,7159,53
14730,2368,50
14731,2369,50
14732,2371,50
14733,7159,50
14734,2368,67
14735,2369,67
14736,2371,67
14737,7159,67
14738,2368,53
14739,2369,53
14740,2371,53
14741,7159,53
14742,2368,49
14743,2369,49
14744,2371,49
14745,7159,49
14746,2368,64
14747,2369,64
14748,2371,64
14749,7159,64
14750,2368,50
14751,2369,50
14752,2371,50
14753,7159,50
14754,2368,59
14755,2369,59
14756,2371,59
14757,7159,59
14758,2368,42
14759,2369,42
14760,2371,42
14761,7159,42
14762,2368,51
14763,2369,51
14764,2371,51
14765,7159,51
14766,2368,57
14767,2369,57
14768,2371,57
14769,7159,57
14770,2368,62
14771,2369,62
14772,2371,62
14773,7159,62
14774,2368,65
14775,2369,65
14776,2371,65
14777,7159,65
14778,2368,52
14779,2369,52
14780,2371,52
14781,7159,52
14782,2368,47
14783,2369,47
14784,2371,47
14785,7159,47
14786,2368,62
14787,2369,62
14788,2371,62
14789,7159,62
14790,2368,48
14791,2369,48
14792,2371,48
14793,7159,48
14794,2368,64
14795,2369,64
14796,2371,64
14797,7159,64
14798,2368,68
14799,2369,68
14800,2371,68
14801,7159,68
14802,2368,60
14803,2369,60
14804,2371,60
14805,7159,60
14806,2368,44
14807,2369,44
14808,2371,44
14809,7159,44
14810,2368,55
14811,2369,55
14812,2371,55
14813,7159,55
14814,2368,52
14815,2369,52
14816,2371,52
14817,7159,52
14818,2368,61
14819,2369,61
14820,2371,61
14821,7159,61
14822,2368,66
14823,2369,66
14824,2371,66
14825,7159,66
14826,2368,54
14827,2369,54
14828,2371,54
14829,7159,54
14830,2368,60
14831,2369,60
14832,2371,60
14833,7159,60
14834,2368,49
14835,2369,49
14836,2371,49
14837,7159,49
14838,2368,59
14839,2369,59
14840,2371,59
14841,7159,59
14842,2368,48
14843,2369,48
14844,2371,48
14845,7159,48
14846,2368,56
14847,2369,56
14848,2371,56
14849,7159,56
14850,2368,56
14851,2369,56
14852,2371,56
14853,7159,56
14854,2368,48
14855,2369,48
14856,2371,48
14857,7159,48
14858,2368,67
14859,2369,67
14860,2371,67
14861,7159,67
14862,2368,55
14863,2369,55
14864,2371,55
14865,7159,55
14866,2368,39
14867,2369,39
14868,2371,39
14869,7159,39
14870,2368,69
14871,2369,69
14872,2371,69
14873,7159,69
14874,2368,49
14875,2369,49
14876,2371,49
14877,7159,49
14878,2368,70
14879,2369,70
14880,2371,70
14881,7159,70
14882,2368,64
14883,2369,64
14884,2371,64
14885,7159,64
14886,2368,66
14887,2369,66
14888,2371,66
14889,7159,66
14890,2368,50
14891,2369,50
14892,2371,50
14893,7159,50
14894,2368,55
14895,2369,55
14896,2371,55
14897,7159,55
14898,2368,56
14899,2369,56
14900,2371,56
14901,7159,56
14902,2368,44
14903,2369,44
14904,2371,44
14905,7159,44
14906,2368,64
14907,2369,64
14908,2371,64
14909,7159,64
14910,2368,46
14911,2369,46
14912,2371,46
14913,7159,46
14914,2368,53
14915,2369,53
14916,2371,53
14917,7159,53
14918,2368,53
14919,2369,53
14920,2371,53
14921,7159,53
14922,2368,76
14923,2369,76
14924,2371,76
14925,7159,76
14926,2368,62
14927,2369,62
14928,2371,62
14929,7159,62
14930,2368,53
14931,2369,53
14932,2371,53
14933,7159,53
14934,2368,70
14935,2369,70
14936,2371,70
14937,7159,70
14938,2368,50
14939,2369,50
14940,2371,50
14941,7159,50
14942,2368,56
14943,2369,56
14944,2371,56
14945,7159,56
14946,2368,49
14947,2369,49
14948,2371,49
14949,7159,49
14950,2368,68
14951,2369,68
14952,2371,68
14953,7159,68
14954,2368,59
14955,2369,59
14956,2371,59
14957,7159,59
14958,2368,63
14959,2369,63
14960,2371,63
14961,7159,63
14962,2368,58
14963,2369,58
14964,2371,58
14965,7159,58
14966,2368,73
14967,2369,73
14968,2371,73
14969,7159,73
14970,2368,51
14971,2369,51
14972,2371,51
14973,7159,51
14974,2368,47
14975,2369,47
14976,2371,47
14977,7159,47
14978,2368,17
14979,2369,17
14980,2371,17
14981,7159,17
14982,2368,13
14983,2369,13
14984,2371,13
14985,7159,13
14986,2368,6
14987,2369,6
14988,2371,6
14989,7159,6
14990,2368,5
14991,2369,5
14992,2371,5
14993,7159,5
14994,2368,35
14995,2369,35
14996,2371,35
14997,7159,35
14998,2368,19
14999,2369,19
15000,2371,19
15001,7159,19
15002,2368,8
15003,2369,8
15004,2371,8
15005,7159,8
15006,2368,30
15007,2369,30
15008,2371,30
15009,7159,30
15010,2368,7
15011,2369,7
15012,2371,7
15013,7159,7
15014,2368,8
15015,2369,8
15016,2371,8
15017,7159,8
15018,2368,16
15019,2369,16
15020,2371,16
15021,7159,16
15022,2368,20
15023,2369,20
15024,2371,20
15025,7159,20
15026,2368,4
15027,2369,4
15028,2371,4
15029,7159,4
15030,2368,11
15031,2369,11
15032,2371,11
15033,7159,11
15034,2368,29
15035,2369,29
15036,2371,29
15037,7159,29
15038,2368,9
15039,2369,9
15040,2371,9
15041,7159,9
15042,2368,18
15043,2369,18
15044,2371,18
15045,7159,18
15046,2368,5
15047,2369,5
15048,2371,5
15049,7159,5
15050,2368,4
15051,2369,4
15052,2371,4
15053,7159,4
15054,2368,22
15055,2369,22
15056,2371,22
15057,7159,22
15058,2368,21
15059,2369,21
15060,2371,21
15061,7159,21
15062,2368,13
15063,2369,13
15064,2371,13
15065,7159,13
15066,2368,12
15067,2369,12
15068,2371,12
15069,7159,12
15070,2368,8
15071,2369,8
15072,2371,8
15073,7159,8
15074,2368,27
15075,2369,27
15076,2371,27
15077,7159,27
15078,2368,5
15079,2369,5
15080,2371,5
15081,7159,5
15082,2368,4
15083,2369,4
15084,2371,4
15085,7159,4
15086,2368,28
15087,2369,28
15088,2371,28
15089,7159,28
15090,2368,11
15091,2369,11
15092,2371,11
15093,7159,11
15094,2368,14
15095,2369,14
15096,2371,14
15097,7159,14
15098,2368,8
15099,2369,8
15100,2371,8
15101,7159,8
15102,2368,12
15103,2369,12
15104,2371,12
15105,7159,12
15106,2368,17
15107,2369,17
15108,2371,17
15109,7159,17
15110,2368,2
15111,2369,2
15112,2371,2
15113,7159,2
15114,2368,21
15115,2369,21
15116,2371,21
15117,7159,21
15118,2368,11
15119,2369,11
15120,2371,11
15121,7159,11
15122,2368,17
15123,2369,17
15124,2371,17
15125,7159,17
15126,2368,16
15127,2369,16
15128,2371,16
15129,7159,16
15130,2368,4
15131,2369,4
15132,2371,4
15133,7159,4
15134,2368,11
15135,2369,11
15136,2371,11
15137,7159,11
15138,2368,19
15139,2369,19
15140,2371,19
15141,7159,19
15142,2368,17
15143,2369,17
15144,2371,17
15145,7159,17
15146,2368,24
15147,2369,24
15148,2371,24
15149,7159,24
15150,2368,8
15151,2369,8
15152,2371,8
15153,7159,8
15154,2368,18
15155,2369,18
15156,2371,18
15157,7159,18
15158,2368,6
15159,2369,6
15160,2371,6
15161,7159,6
15162,2368,1
15163,2369,1
15164,2371,1
15165,7159,1
15166,2368,13
15167,2369,13
15168,2371,13
15169,7159,13
15170,2368,2
15171,2369,2
15172,2371,2
15173,7159,2
15174,2368,1
15175,2369,1
15176,2371,1
15177,7159,1
15178,2368,6
15179,2369,6
15180,2371,6
15181,7159,6
15182,2368,9
15183,2369,9
15184,2371,9
15185,7159,9
15186,2368,6
15187,2369,6
15188,2371,6
15189,7159,6
15190,2368,2
15191,2369,2
15192,2371,2
15193,7159,2
15194,2368,6
15195,2369,6
15196,2371,6
15197,7159,6
15198,2368,16
15199,2369,16
15200,2371,16
15201,7159,16
15202,2368,3
15203,2369,3
15204,2371,3
15205,7159,3
15206,2368,3
15207,2369,3
15208,2371,3
15209,7159,3
15210,2368,11
15211,2369,11
15212,2371,11
15213,7159,11
15214,2368,21
15215,2369,21
15216,2371,21
15217,7159,21
15218,2368,9
15219,2369,9
15220,2371,9
15221,7159,9
15222,2368,9
15223,2369,9
15224,2371,9
15225,7159,9
15226,2368,1
15227,2369,1
15228,2371,1
15229,7159,1
15230,2368,15
15231,2369,15
15232,2371,15
15233,7159,15
15234,2368,13
15235,2369,13
15236,2371,13
15237,7159,13
15238,2368,9
15239,2369,9
15240,2371,9
15241,7159,9
15242,2368,13
15243,2369,13
15244,2371,13
15245,7159,13
15246,2368,27
15247,2369,27
15248,2371,27
15249,7159,27
15250,2368,7
15251,2369,7
15252,2371,7
15253,7159,7
15254,2368,19
15255,2369,19
15256,2371,19
15257,7159,19
15258,2368,29
15259,2369,29
15260,2371,29
15261,7159,29
15262,2368,30
15263,2369,30
15264,2371,30
15265,7159,30
15266,2368,6
15267,2369,6
15268,2371,6
15269,7159,6
15270,2368,17
15271,2369,17
15272,2371,17
15273,7159,17
15274,2368,14
15275,2369,14
15276,2371,14
15277,7159,14
15278,2368,11
15279,2369,11
15280,2371,11
15281,7159,11
15282,2368,9
15283,2369,9
15284,2371,9
15285,7159,9
15286,2368,7
15287,2369,7
15288,2371,7
15289,7159,7
15290,2368,4
15291,2369,4
15292,2371,4
15293,7159,4
15294,2368,18
15295,2369,18
15296,2371,18
15297,7159,18
15298,2368,26
15299,2369,26
15300,2371,26
15301,7159,26
15302,2368,18
15303,2369,18
15304,2371,18
15305,7159,18
15306,2368,28
15307,2369,28
15308,2371,28
15309,7159,28
15310,2368,8
15311,2369,8
15312,2371,8
15313,7159,8
15314,2368,25
15315,2369,25
15316,2371,25
15317,7159,25
15318,2368,15
15319,2369,15
15320,2371,15
15321,7159,15
15322,2368,19
15323,2369,19
15324,2371,19
15325,7159,19
15326,2368,4
15327,2369,4
15328,2371,4
15329,7159,4
15330,2368,67
15331,2369,67
15332,2371,67
15333,7159,67
15334,2368,49
15335,2369,49
15336,2371,49
15337,7159,49
15338,2368,56
15339,2369,56
15340,2371,56
15341,7159,56
15342,2368,60
15343,2369,60
15344,2371,60
15345,7159,60
15346,2368,72
15347,2369,72
15348,2371,72
15349,7159,72
15350,2368,42
15351,2369,42
15352,2371,42
15353,7159,42
15354,2368,60
15355,2369,60
15356,2371,60
15357,7159,60
15358,2368,68
15359,2369,68
15360,2371,68
15361,7159,68
15362,2368,45
15363,2369,45
15364,2371,45
15365,7159,45
15366,2368,48
15367,2369,48
15368,2371,48
15369,7159,48
15370,2368,47
15371,2369,47
15372,2371,47
15373,7159,47
15374,2368,54
15375,2369,54
15376,2371,54
15377,7159,54
15378,2368,59
15379,2369,59
15380,2371,59
15381,7159,59
15382,2368,50
15383,2369,50
15384,2371,50
15385,7159,50
15386,2368,44
15387,2369,44
15388,2371,44
15389,7159,44
15390,2368,50
15391,2369,50
15392,2371,50
15393,7159,50
15394,2368,61
15395,2369,61
15396,2371,61
15397,7159,61
15398,2368,64
15399,2369,64
15400,2371,64
15401,7159,64
15402,2368,68
15403,2369,68
15404,2371,68
15405,7159,68
15406,2368,57
15407,2369,57
15408,2371,57
15409,7159,57
15410,2368,42
15411,2369,42
15412,2371,42
15413,7159,42
15414,2368,55
15415,2369,55
15416,2371,55
15417,7159,55
15418,2368,55
15419,2369,55
15420,2371,55
15421,7159,55
15422,2368,59
15423,2369,59
15424,2371,59
15425,7159,59
15426,2368,51
15427,2369,51
15428,2371,51
15429,7159,51
15430,2368,63
15431,2369,63
15432,2371,63
15433,7159,63
15434,2368,64
15435,2369,64
15436,2371,64
15437,7159,64
15438,2368,42
15439,2369,42
15440,2371,42
15441,7159,42
15442,2368,61
15443,2369,61
15444,2371,61
15445,7159,61
15446,2368,55
15447,2369,55
15448,2371,55
15449,7159,55
15450,2368,69
15451,2369,69
15452,2371,69
15453,7159,69
15454,2368,58
15455,2369,58
15456,2371,58
15457,7159,58
15458,2368,59
15459,2369,59
15460,2371,59
15461,7159,59
15462,2368,49
15463,2369,49
15464,2371,49
15465,7159,49
15466,2368,55
15467,2369,55
15468,2371,55
15469,7159,55
15470,2368,62
15471,2369,62
15472,2371,62
15473,7159,62
15474,2368,56
15475,2369,56
15476,2371,56
15477,7159,56
15478,2368,68
15479,2369,68
15480,2371,68
15481,7159,68
15482,2368,68
15483,2369,68
15484,2371,68
15485,7159,68
15486,2368,51
15487,2369,51
15488,2371,51
15489,7159,51
15490,2368,64
15491,2369,64
15492,2371,64
15493,7159,64
15494,2368,66
15495,2369,66
15496,2371,66
15497,7159,66
15498,2368,60
15499,2369,60
15500,2371,60
15501,7159,60
15502,6742,61
15503,6744,61
15504,6745,61
15505,6742,60
15506,6744,60
15507,6745,60
15508,6742,59
15509,6744,59
15510,6745,59
15511,6742,63
15512,6744,63
15513,6745,63
15514,6742,44
15515,6744,44
15516,6745,44
15517,6742,53
15518,6744,53
15519,6745,53
15520,6742,53
15521,6744,53
15522,6745,53
15523,6742,54
15524,6744,54
15525,6745,54
15526,6742,50
15527,6744,50
15528,6745,50
15529,6742,48
15530,6744,48
15531,6745,48
15532,6742,76
15533,6744,76
15534,6745,76
15535,6742,53
15536,6744,53
15537,6745,53
15538,6742,54
15539,6744,54
15540,6745,54
15541,6742,63
15542,6744,63
15543,6745,63
15544,6742,68
15545,6744,68
15546,6745,68
15547,6742,41
15548,6744,41
15549,6745,41
15550,6742,59
15551,6744,59
15552,6745,59
15553,6742,47
15554,6744,47
15555,6745,47
15556,6742,26
15557,6744,26
15558,6745,26
15559,6742,34
15560,6744,34
15561,6745,34
15562,6742,27
15563,6744,27
15564,6745,27
15565,6742,38
15566,6744,38
15567,6745,38
15568,6742,24
15569,6744,24
15570,6745,24
15571,6742,41
15572,6744,41
15573,6745,41
15574,6742,33
15575,6744,33
15576,6745,33
15577,6742,34
15578,6744,34
15579,6745,34
15580,6742,51
15581,6744,51
15582,6745,51
15583,6742,8
15584,6744,8
15585,6745,8
15586,6742,4
15587,6744,4
15588,6745,4
15589,6742,18
15590,6744,18
15591,6745,18
15592,6742,2
15593,6744,2
15594,6745,2
15595,6742,11
15596,6744,11
15597,6745,11
15598,6742,17
15599,6744,17
15600,6745,17
15601,6742,12
15602,6744,12
15603,6745,12
15604,6742,3
15605,6744,3
15606,6745,3
15607,6742,4
15608,6744,4
15609,6745,4
15610,6742,9
15611,6744,9
15612,6745,9
15613,6742,22
15614,6744,22
15615,6745,22
15616,6742,19
15617,6744,19
15618,6745,19
15619,6742,26
15620,6744,26
15621,6745,26
15622,6742,12
15623,6744,12
15624,6745,12
15625,6742,6
15626,6744,6
15627,6745,6
15628,6742,7
15629,6744,7
15630,6745,7
15631,6742,3
15632,6744,3
15633,6745,3
15634,6742,16
15635,6744,16
15636,6745,16
15637,6742,4
15638,6744,4
15639,6745,4
15640,6742,8
15641,6744,8
15642,6745,8
15643,6742,7
15644,6744,7
15645,6745,7
15646,6742,11
15647,6744,11
15648,6745,11
15649,6742,23
15650,6744,23
15651,6745,23
15652,6742,20
15653,6744,20
15654,6745,20
15655,6742,3
15656,6744,3
15657,6745,3
15658,6742,12
15659,6744,12
15660,6745,12
15661,6742,3
15662,6744,3
15663,6745,3
15664,6742,10
15665,6744,10
15666,6745,10
15667,6742,11
15668,6744,11
15669,6745,11
15670,6742,66
15671,6744,66
15672,6745,66
15673,6742,61
15674,6744,61
15675,6745,61
15676,6742,69
15677,6744,69
15678,6745,69
15679,6742,24
15680,6744,24
15681,6745,24
15682,6742,29
15683,6744,29
15684,6745,29
15685,6742,43
15686,6744,43
15687,6745,43
15688,6742,40
15689,6744,40
15690,6745,40
15691,6742,27
15692,6744,27
15693,6745,27
15694,6742,34
